CODIGO;DESCRICAO
016686;DIPIRONA SODICA SOL ORAL GTS FR 20ML
016113;CETOCONAZOL+DIP BETAMETASONA POM DERM BG 30G
016574;CLAVULIN BD 875MG CX 14 COMP
016575;CLAVULIN BD 875MG 20 COMP
016338;AMOXIL BD 875MG CX 20 COMP
016863;HYCAMTIN 4MG INJ 1 FA X 4ML
021063;TRIOVIR 750MG CX 60 COMP
021534;PRESERVATIVO SAUDE DISPLAY 12 FPK X 3 UNID
016821;GEL LUBRIFICANTE PRESERV CX 1 BG DE 40G
016822;GEL LUBRIFICANTE PRESERV PCTE 1 CX 5 BG X 5G
016907;KIT SOLO CARE A SOL UNICA 120+120ML (+12% IPI)
016908;KIT SOLO CARE A SOL UNICA 360+120ML (+12% IPI)
016553;CIFLOCINA 500MG CX 10 COMP REV
016769;FLUCONAZOL 150MG CX 1 COMP
016770;FLUCONAZOL 150MG CX 2 COMP
017980;TAMIRAM 500MG CX 7 COMP
017981;TAMIRAM 500MG CX 10 COMP
017983;TAMISA 20MCG CX 21 COMP
017984;TAMISA 30MCG CX 21 COMP
017942;SNIF SOL NASAL GTS FR 20ML
016632;DEFLANIL GTS FR 6,5ML
016604;CLORIDRATO DE TERBINAFINA 250MG CX 14 COMP
016580;CLONAZEPAM 2MG FR 30 COMP
019068;ZOPICLONA 7,5MG CX 20 COMP
016489;CAPTOPRIL 50MG CX 30 COMP
016607;CLORIDRATO DE VERAPAMIL 80MG CX 30 COMP
017963;SULFAMETOXAZOL+TRIMETOPRIMA 800+160MG CX 10 COMP
017964;SULFAMETOXAZOL+TRIMETOPRIMA 400+80MG CX 20 COMP
016602;CLORIDRATO DE SELEGILINA 5MG FR 30 COMP
016963;MALEATO DE TIMOLOL 0.5% SOL OFT FR 5ML
016517;CEFACLOR 250MG FR 10 CAP
018995;VICK VAPORUB PTE X 50G
017854;PEROXYL GEL 15G
017132;OXYCONTIN 10MG CX 12 COMP
017133;OXYCONTIN 20MG CX 12 COMP
017976;SUPRADYN CX 60 DRG
016312;AMIODEX 200MG CX 20 COMP
002192;CATUAMA CX 30 CAP
016844;GLUCOVANCE 250+1,25MG CX 30 COMP
016845;GLUCOVANCE 500+2,5MG CX 30 COMP
016846;GLUCOVANCE 500+5MG CX 30 COMP
016513;CEBION 1G CX 30 COMP EFV SB LARANJA
016746;FIGATIL DISPLAY 24 FLAC X10ML
007395;MELAGRIAO DISPLAY 120 PAST SB MARACUJA
017957;STILUX COLIRIO FR 20ML
016265;FLUOCINOLONA+NEOMICINA+POLIVIT B+LID SOL FR 5ML
016316;AMOXICILINA+CLAV POTASSIO 125+31,25MG SUS ORAL FR 75ML
016317;AMOXICILINA+CLAV POTASSIO 250+62,5MG SUS ORAL FR 75ML
007393;MELAGRIAO SACHE 5 PAST SB MARACUJA
007394;MELAGRIAO DISPLAY 120 PAST SB MENTA
007392;MELAGRIAO SACHE 5 PAST SB MENTA
017004;MELAGRIAO DISPLAY 120 PAST SB LIMAO S/A�U
017005;MELAGRIAO SACHE 5 PAST SB LIMAO S/A�U
017256;REUMAXICAN 20MG CX 15 CAP
017282;SIFDICLOP 50MG CX 10 DRG
017283;SIFNACO 50MG CX 10 COMP
016880;INSUMAN R OPTISET 100UI 5 CARP X3ML+5 SIST APLIC
016879;INSUMAN N OPTISET 100UI 5 CARP X3ML+5 SIST APLIC
016543;CETOTERON 50MG CX 20 COMP
017082;NIMESULIDA SOL GTS FR 15ML
017037;MIDAZOLAM 50MG CX 5 AMP X 10ML
017038;MIDAZOLAM 15MG CX 5 AMP X 3ML
017039;MIDAZOLAM 5MG CX 5 AMP X 5ML
016431;BESILATO DE ANLODIPINO 5MG CX 20 COMP
016432;BESILATO DE ANLODIPINO 10MG CX 20 COMP
016433;BESILATO DE ANLODIPINO 5MG CX 30 COMP
016434;BESILATO DE ANLODIPINO 10MG CX 30 COMP
016518;CEFACLOR 250MG CX 10 CAP
016519;CEFACLOR 250MG SUS ORAL FR 80ML
016520;CEFACLOR 375MG SUS ORAL FR 80ML
016521;CEFACLOR 500MG CX 10 CAP
008220;NIMESULIDA 100MG CX 12 COMP
008221;NIMESULIDA 50MG FR 15ML
016274;AEROMED 2MG CX 20 COMP
016275;AEROMED LIQ XPE FR 120ML
016350;AMPLIMED 250MG SUS ORAL 60ML
016351;AMPLIMED 500MG CX 12 CAP
016389;AS-MED 500MG CX 200 COMP ADU
016390;AS-MED 100MG CX 100 COMP INF
016407;ATROVEX SOL GTS FR 25ML
016409;AZITROMED 500MG CX 3 COMP
016410;AZITROMED 500MG CX 2 COMP
016411;AZITROMED 600MG SUS ORAL 15ML+DIL
016460;BOLDOBEBA CX 12 FLAC X 10ML
016461;BOLDOBEBA LIQ FR 100ML
016467;CALCIMED B-12 SUS FR 150ML
016522;CEFADROX 500MG CX 8 CAP
016523;CEFADROX 250MG SUS ORAL FR 80ML
016527;CEFALINA CX 20 COMP
016583;CLORAMED 125MG FR 60ML
016584;CLORAMED 250MG CX 12 CAP
016621;COMPLEXO B CX 20 DRG
016622;COMPLEXO B SOL FR 100ML
016636;DELTAMETRIL LO� FR 100ML
016637;DELTAMETRIL SHAMPOO FR 100ML
016681;DIPIMED 500MG CX 100 COMP
016682;DIPIMED 500MG CX 200 COMP
016683;DIPIMED SOL GTS FR 10ML
016691;DIUREFLUX 100MG CX 28 COMP
016692;DIUREFLUX 25MG CX 42 COMP
016693;DIUREFLUX 50MG CX 28 COMP
016718;ELIXIR DE VITAMINAS SOL FR 100ML
016723;PRESSOMED 10MG CX 30 COMP
016724;PRESSOMED 20MG CX 30 COMP
016725;PRESSOMED 5MG CX 30 COMP
016732;ERITROMED 125MG SOL FR 100ML
016733;ERITROMED 250MG CX 12 CAP
016734;ERITROMED 250MG SOL FR 50ML
016735;ERITROMED 500MG CX 8 COMP
016758;FLAZOL 250MG CX 20 COMP
016759;FLAZOL 4% SUS FR 100ML
016766;FLOXIMED 400MG CX 14 COMP
016771;FLUCONAZON 150MG CX 1 CAP
016772;FLUCONAZON 150MG CX 2 CAP
016792;FUNGISTATINA 100.000UI SUS ORAL FR 50ML
016794;FUNGONAZOL 200MG CX 10 COMP
016795;FUNGONAZOL 200MG CX 20 COMP
016796;FUNGONAZOL SHAMPOO FR 100ML
016801;GASTROGEL CX 20 COMP
016802;GASTROGEL SUS FR 150ML
016838;GLICONIL 5MG CX 30 COMP
016849;GRIPIN-C CX 20 DRG
016850;GRIPIN-C CX 100 DRG
016857;HIDROFLUX 50MG CX 20 COMP
016877;INFLAMEX SODICO 50MG CX 20 COMP
016881;IODOFLUX XPE FR 100ML
016977;MEDXIL 250MG SUS ORAL FR 80ML
016978;MEDXIL 500MG CX 12 CAP
016979;MEDGERON 25MG CX 30 COMP
016980;MEDGERON 75MG CX 30 COMP
016981;MEDPRESS 250MG CX 30 COMP
016982;MEDPRESS 500MG CX 30 COMP
016983;MEDTRIM 400MG CX 20 COMP
016984;MEDTRIM 800MG CX 16 COMP
016985;MEDTRIM 200MG SUS FR 100ML
016986;MEDTRIM 400MG SUS FR 100ML
016987;MEGATONICO LIQ FR 400ML
017009;MENTABON CX 6 COMP
017010;MENTABON SUS FR 30ML
017048;MUCOPLUS XPE ADU FR 100ML
017049;MUCOPLUS XPE INF FR 100ML
017088;NITROFIGAN CX 12 FLAC X 10ML
017089;NITROFIGAN CX 50 FLAC X 10ML
017138;PANTONAX 40MG CX 7 COMP
017139;PANTONAX 40MG CX 14 COMP
017156;PERMETRIL CREME CAPIL FR 60ML
017196;PRESSOFLUX 40MG CX 40 COMP
017197;PRESSOFLUX 80MG CX 20 COMP
017201;PRESSTOPRIL 12,5MG CX 16 COMP
017202;PRESSTOPRIL 25MG CX 16 COMP
017203;PRESSTOPRIL 50MG CX 16 COMP
017233;RANITIDIL 150MG CX 10 COMP
017234;RANITIDIL 300MG CX 8 COMP
017260;RUBRACOBAL B-12 SOL FR 150ML
017995;TENOXIL 20MG CX 10 COMP
018001;TETRAMED 500MG CX 100 CAP
018941;TYLAFLEX 500MG CX 500 COMP
018942;TYLAFLEX SOL GTS FR 15ML
018946;ULCENAX 200MG CX 40 COMP
018947;ULCENAX 400MG CX 20 COMP
019023;VITAMINA C 500MG CX 20 COMP
019024;VITAMINA C SOL GTS FR 20ML
019032;VOMISTOP CX 20 COMP
019033;VOMISTOP SOL GTS FR 10ML
016299;ALZOBEN 40MG FR VD 10ML
016300;ALZOBEN 200MG CX 2 COMP
016304;ALZOBEN 400MG CX 1 COMP
016305;AMBRIZOL 30MG XPE ADU FR 100ML
016306;AMBRIZOL 15MG XPE INF FR 100ML
016544;CETOZAZ 200MG CX 10 COMP
016545;CETOZAZ 200MG CX 30 COMP
016546;CETOZAZ 20MG CREME BG 30G
016554;CIMETETAX 200MG CX 10 COMP
016555;CIMETETAX 200MG CX 40 COMP
016558;CINARIVERT 25MG CX 30 COMP
016559;CINARIVERT 75MG CX 30 COMP
016565;CIPROMIZIN 250MG CX 6 COMP
016566;CIPROMIZIN 500MG CX 6 COMP
016609;CLORPROMINI 250MG CX 30 COMP
016856;HIDROBIO 50MG CX 20 COMP
016975;MEBIOZOL 100MG CX 6 COMP
016976;MEBIOZOL 100MG SUS FR 30ML
017023;METFORDIN 500MG CX 30 COMP
017024;METFORDIN 850MG CX 30 COMP
016647;DERMOMICIN 3,5MG POM BG 20G
017080;NIMEDALIN 100MG CX 12 COMP
017081;NIMEDALIN 50MG SUS FR 15ML+GOT
017214;PROPARIL 40MG CX 40 COMP
017215;PROPARIL 80MG CX 20 COMP
017264;SALROLIN 2MG CX 20 COMP
017265;SALROLIN 2MG XPE FR 120ML
019015;VITACOR 200MG SOL ORAL FR 20ML
016406;ATENOPRESS 25MG CX 28 COMP
016842;GLIMEPRID 2MG CX 30 COMP
016402;ATENOLOL 100MG CX 30 COMP
017019;MESILATO DE DOXAZOSINA 2MG CX 30 COMP
017020;MESILATO DE DOXAZOSINA 4MG CX 30 COMP
016705;DOXICICLINA MONOHIDRATADA 100MG CX 15 COMP SOLV
017278;SERENATA 50MG CX 20 COMP
016893;KARVIL 3,125MG CX 15 COMP
016894;KARVIL 6,250MG CX 15 COMP
016895;KARVIL 12,5MG CX 15 COMP
016942;LISTRIL 5MG CX 30 COMP
016943;LISTRIL 10MG CX 30 COMP
017252;RESPIDON 1MG CX 20 COMP
017253;RESPIDON 2MG CX 20 COMP
017254;RESPIDON 3MG CX 20 COMP
018906;TORLOS 25MG CX 28 COMP
018907;TORLOS 50MG CX 14 COMP
018908;TORLOS 50MG CX 28 COMP
018909;TORLOS H 50+12,5MG CX 14 COMP
016570;CITALOR 20MG CX 30 COMP
018910;TORLOS H 50+12,5MG CX 28 COMP
017289;SINVASCOR 80MG CX 10 COMP
016547;CETOPROFENO 20MG SOL ORAL FR 20ML
016687;DIPIRONA SODICA 50MG SOL ORAL FR 100ML
016664;DICLORIDRATO DE CETIRIZINA 1MG SOL OR FR 120ML+CM
016352;AMYTRIL 75MG CX 20 COMP
017029;MEVALOTIN 40MG CX 30 COMP
017999;TERBUTIL 0,5MG INJ CX 6 AMP
018000;TERBUTIL 0,5MG INJ CX 50 AMP
012685;CETOPROFENO 100MG INJ IV CX 50 FA
016348;AMPLACILINA 500MG CX 25 FA+DIL 2ML
016349;AMPLACILINA 1G INJ CX 25 FA+DIL 3ML
017129;OXACILINA SODICA 500MG INJ CX 50FA+DIL X 5ML
017114;OMEPRAZOL 10MG CX 14 CAP
017115;OMEPRAZOL 20MG CX 7 CAP
017141;PARACETAMOL 500MG CX 20 COMP
017142;PARACETAMOL 500MG CX 500 COMP
017116;OMEPRAZOL 20MG CX 14 CAP
017143;PARACETAMOL 750MG CX 24 COMP
017144;PARACETAMOL 750MG CX 480 COMP
016295;ALPRAZOLAM 0,25MG CX 20 COMP
005523;GELMAX PO EFV DISP 20 SACH X5G SB LIMAO
016296;ALPRAZOLAM 0,5MG CX 20 COMP
016466;CALCICHELL 125MG CX 60 COMP
017008;MENOPUR 75UI CX 5 AMP PO LIOF+DIL
016633;DEKATIN CX 30 COMP
017044;MIRALIS CX 30 COMP
016462;BORAG CX 30 CAP
016277;AGUA DE MELISSA SOL FR 50ML
016278;AGUA DE ROSA SOL FR 100ML
016279;AGUA FLOR DE LARANJEIRA SOL FR 100ML
016280;AGUA INGLESA SOL FR 480ML
016427;XAROPE BENZOMEL SOL FR 180ML
016444;BICARBONATO DE SODIO SOL FR 100G
016719;ELIXIR PAREGORICO SOL GTS FR 30ML
016739;EXTRATO HEPATICO VITAMINADO SOL GTS FR 30ML
016852;GUARANA SOL FR 150 COMP
016924;LEVEDURA DE CERVEJA SOL FR 100 COMP
017974;SUPOSITORIO DE GLICERINA CX 12 SUP ADU RET
017975;SUPOSITORIO DE GLICERINA CX 12 SUP INF RET
018018;TINTURA DE JALAPA COMPOSTA SOL FR 30ML
019038;XAROPE ANTI-CATARRAL CARDUS BENEDICTUS SOL FR 100ML
019039;XAROPE CLORETO DE POTASSIO SOL FR 180ML
017192;PREM 0,3MG CX 60 COMP
017193;PREM 0,625MG CX 60 COMP
017194;PREM 1,25MG CX 60 COMP
017195;PREM 2,5MG CX 60 COMP
019794;CARDIO AAS 85MG CX 30 COMP
017286;SINVALIP 20MG CX 30 COMP
017287;SINVALIP 40MG CX 30 COMP
017288;SINVALIP 80MG CX 30 COMP
017204;PRILCOR 5MG CX 30 COMP
017205;PRILCOR 10MG CX 30 COMP
017206;PRILCOR 20MG CX 30 COMP
017207;PRILCOR 30MG CX 30 COMP
016913;LACTIPAN 100MG CX 12 CAP
016914;LACTIPAN 200MG CX 6 CAP
016915;LACTIPAN 1G PO ORAL CX 6 ENV
017250;RESCOLD TB 15 COMP EFERV
016318;AMOXICILINA+CLAV POTASSIO 500+125MG CX 12 COMP
016319;AMOXICILINA+CLAV POTASSIO 500+125MG CX 18 COMP
016490;CAPTOPRIL 25MG CX 30 COMP
016491;CAPTOPRIL 50MG CX 30 COMP
016526;CEFALEXINA 500MG CX 10 COMP
017290;SINVASTATINA 5MG CX 10 COMP
017929;SINVASTATINA 5MG CX 30 COMP
017300;ADEDERME POM BG 45G VERSAO PRAIA
016737;ESTRINOLON 0,625MG CX 28 COMP
016738;ESTRINOLON 0,625MG CREME BG 25G+APLIC
016631;DAFORIN 20MG CX 30 CAP
016403;ATENOLOL 25MG CX 30 COMP
016782;FOLITAL 5MG CX 40 COMP
016571;CITALOR 40MG CX 30 COMP
016572;CITALOR 80MG CX 30 COMP
016929;LIPITOR 40MG CX 30 COMP
016930;LIPITOR 80MG CX 30 COMP
017006;MELIGUACO SOL FR 100ML
016699;DORISAN CX 100 DRG
017978;SYFMOX 250MG FR PO SUS OR 60ML
016395;ASPIRINA CX 12 BL X 8 COMP ADU
017489;CLARITROMICINA 25MG SUS ORAL FR 60ML
016573;CLARITROMICINA 50MG SUS ORAL FR 60ML
007135;LUFTAL MAX 125MG CX 10 COMP MAST
018008;TIAMIN SOL INJ CX 50 AMP X 2ML
016532;CENTELAX CX 45 CAP
016747;FITOVITAL CX 20 COMP
016836;GINSENG CX 30 CAP
016320;AMOXIBRON 500MG CX 12 COMP
016321;AMOXIBRON 250M SUS ORAL FR 150ML
016353;ANALGESIL 500MG CX 200 COMP
016354;ANALGESIL 500MG SOL GTS FR 10ML
016612;COBALDOZE CX 40 DRG
016613;COBALDOZE SOL FR 120ML
016644;DERMIC CREME DERM BG X30G
016645;DERMIC CX 1 SAB X 60G
016646;DERMOKIN POM DER BG 60G
016654;DIABEN 5MG CX 30 COMP
016756;FLANAKIN 50MG CX 20 COMP
016757;FLANAKIN 75MG INJ 3AMP X 3ML
016780;FOLDERM POM DERM BG 30G
016833;GINO CONAZOL POM VAG BG 4,62G+APL
016891;KANDISTAT CREME VAG BG 60G
016892;KANDRIL XPE FR 120ML
016897;KINASTEN CREME DERM BG 50G
016898;KINDAREN 50MG CX 20 COMP
016899;KINDCALCIO SUS ORAL FR 250ML
016900;KINDELMIN 100MG CX 6 COMP
016901;KINDELMIN 100MG SUS OR FR 30ML
016902;KINDOMET 250MG CX 20 COMP
016903;KINDOMET 500MG CX 20 COMP
016904;KINDPASM CX 20 COMP
016905;KINDPASM SOL GTS FR 15ML
016946;LONDERM-N CREME DERM BG 15G
016947;LONDERM-N CREME DERM BG 30G
017064;NAZICOL SOL NAS FR 15ML
017090;NIZORETIC 200MG CX 30 COMP
017091;NIZORETIC 20MG CREME BG 30G
017223;PULKRIN CX 20 COMP
017224;PULKRIN SUS ORAL FR 50ML
017222;PSORIN CREME DERM BG 15G
017198;PRESSOMAX 12,5MG CX 30 COMP
017199;PRESSOMAX 25MG CX 32 COMP
017200;PRESSOMAX 50MG CX 30 COMP
017230;QUADRIKIN CREME DERM BG 15G
017231;QUADRIKIN POM DERM BG 15G
017259;RUBIFORT SOL GTS FR 15ML
017277;SENSITEX CREME DERM BG 15G
018011;TILEKIN 500MG CX 50 BLS X 4 COMP
018012;TILEKIN 100MG SOL GTS FR 10ML
018013;TILEKIN 750MG CX 50 BLS X 4 COMP
018903;TOPIDEXA CREME DERM BG 10G
018904;TOPIGLOS POM DERM BG 45G
018970;VAGIKLIN CREME VAG BG 45G
016662;DICLOKIN 250MG CX 60 COMP
016663;DICLOKIN 150MG SOL INJ 50AMP X 3ML
017208;PRIMAKINDER 15MG CX 1000 DRG
017135;PALUKIN 325MG CX 60 COMP
017136;PALUKIN 120MG SOL INJ 50AMP X 5ML
016492;CAPTOPRIL 25MG CX 30 COMP
016493;CAPTOPRIL 50MG CX 30 COMP
017134;PAGOSID CX 84 TABS
017243;RELAXON CX 24 CAP
016957;LUVERIS 75UI INJ CX 1FA+DIL
016786;FARMICINA 300MG CX 1AMP X 1ML
016726;ENERGIL C 500MG AP CX 20 CAP
016315;AMOX-EMS 500MG SUS FR 150ML
016697;DORICIN 3 STP X 4 COMP
017169;POLICLAVUMOXIL BD 400MG SUS FR 70ML
017170;POLICLAVUMOXIL BD 875MG CX 12 COMP
017268;SECNAXIDOL 900MG SUS FR 30ML
017269;SECNAXIDOL 1G CX 2 COMP
017270;SECNAXIDOL 500MG CX 4 COMP
017263;SALIVAN SOL TOP SPRAY FR 50ML
016839;GLIMEPIBAL 1MG CX 30 COMP
016840;GLIMEPIBAL 2MG CX 30 COMP
016841;GLIMEPIBAL 4MG CX 30 COMP
016396;ATENOBAL 25MG CX 30 COMP
016397;ATENOBAL 50MG CX 30 COMP
016398;ATENOBAL 100MG CX 30 COMP
016626;CREON 10.000 FR 30 CAP
016627;CREON 10.000 FR 100 CAP
016628;CREON 25.000 FR 30 CAP
017959;SUCCINATO SODICO DE HIDROCORTISONA 100MG INJ 50 FA+DIL
017960;SUCCINATO SODICO DE HIDROCORTISONA 500MG INJ 50 FA+DIL
016964;MAL DEXCLORFENIRAMINA+BETAMETASONA XPE FR 120ML+CM
016665;DICLORIDRATO DE CETIRIZINA 10MG CX 6 COMP
016666;DICLORIDRATO DE CETIRIZINA 10MG CX 12 COMP
016542;CETOPROFENO 25MG GEL BG 30G
017967;SULFATO DE SALBUTAMOL 0,4MG XPE FR 120ML+CM
016494;CAPTOPRIL 12,5MG CX 90 COMP
016495;CAPTOPRIL 25MG CX 90 COMP
016369;APLAUSE 20MG CX 30 COMP
016294;ALPHAGAN P 0,15% SOL FR 5ML
018009;TIAMIN SOL ORAL FR 100ML
016548;CHOPHYTOL CX 48 FLAC X 10ML
017033;MICOLAMINA ESMALTE FR 6G+LIXAS
017030;MICETAL 0,01G CREME DERM BG 15G
017031;MICETAL 0,01G CREME DERM BG 30G
017032;MICETAL 0,01G SOL SPRAY FR 30ML
016883;ISILAX 5MG CX 20 COMP
018015;TILONAX 20MG CX 10 COMP
016787;FARMICINA 600MG CX 1AMP X 2ML
016889;ITRASPOR 100MG CX 15 CAP
016890;ITRASPOR 100MG CX 4 CAP
017958;STREPTOKIN 1.500MUI INJ PO 1FA
016911;LABERITIN 75MG CX 360 COMP
016266;ACICLOVIR 200MG CX 10 COMP
016267;ACICLOVIR 200MG CX 25 COMP
017210;PROCTYL POM 10 BG X 3G+10APLIC
016297;ALPRAZOLAM 0,25MG FR 20 COMP
016298;ALPRAZOLAM 0,5MG FR 20 COMP
017316;ALPRAZOLAM 1MG FR 20 COMP
016464;BROMAZEPAM 6MG FR 20 COMP
016704;DOXICICLINA 100MG CX 15 COMP
016524;CEFADROXILA 500MG FR 8 CAP
016525;CEFADROXILA 500MG FR 20 CAP
016589;CLORIDRATO DE BUSPIRONA 10MG FR 20 COMP
016598;CLORIDRATO DE PAROXETINA 20MG CX 30 COMP
017128;OSTEOFAR 70MG CX 4 COMP
016658;DICLOFENACO DE POTASSIO 50MG FR 20 COMP
016629;CROMOGLICATO DISSODICO 10MG CX 25 AMP X 2ML
016828;GENFIBROZILA 600MG FR 30 COMP
016949;LORATADINA 10MG FR 12 COMP
016952;LORAZEPAM 1MG CX 20 COMP
016953;LORAZEPAM 2MG CX 20 COMP
017018;MESILATO DE BROMOCRIPTINA 2,5MG FR 14 COMP
017021;MESILATO DE DOXAZOSINA 2MG FR 10 COMP
017059;NAPROXENO SODICO 550MG FR 10 COMP
016610;CO-ENAPROTEC 10+25MG CX 30 COMP
016611;CO-ENAPROTEC 20+12,5MG CX 30 COMP
019028;VITENON CX 30 CAP
018994;VIAGRA 100MG CX 4 COMP
016677;DIOXAFLEX 50MG CX 20 COMP
016678;DIOXAFLEX 75MG CX 15 COMP
016679;DIOXAFLEX 100MG CX 20 COMP RET
016680;DIOXAFLEX 10MG GEL BG 50G
019053;ZINNAT 500MG CX 14 COMP
019054;ZINNAT 500MG CX 20 COMP
016272;ACTONEL UMA VEZ POR SEMANA 35MG CX 2 COMP
016273;ACTONEL UMA VEZ POR SEMANA 35MG CX 4 COMP
016362;ANFUGITARIN CREME VAG BG 80G+APLIC
016579;CLIMADIL CX 30 COMP
017011;MEPRAZOL 10MG CX 14 CAP
017012;MEPRAZOL 20MG CX 7 CAP
017013;MEPRAZOL 20MG CX 14 CAP
016514;CEBION 1G 20 COMP EFV SB LAR/ACER
018926;TRILEPTAL 600MG CX 60 COMP
017077;NEURONTIN 600MG CX 27 CAP
017977;SUPRAHYAL 10MG INJ SER PREENCH X 2,5ML
016799;GAMAX CX 30 CAP
017989;TELEXIN 500MG CX 100 CAP
019042;XATRAL OD CX 30 COMP
016429;BESEROL CX 100 COMP
017034;MICONASTIN CREME VAG BG 60G
017062;NASO-JOSP SOL FR 20ML
017228;PULMOSOLVAN XPE ADU FR 120ML
017229;PULMOSOLVAN XPE INF FR120ML
016926;LEXOTAN CR 3MG CX 30 CAP
016927;LEXOTAN CR 6MG CX 30 CAP
017014;MESACOL 400MG CX 30 COMP
017015;MESACOL 800MG CX 30 COMP
017016;MESACOL 250MG CX 10 SUP RET
017017;MESACOL 500MG CX 10 SUP RET
017137;PANTELMIN 500MG CX 1 COMP
016639;DENYL 20MG CX 14 CAP
016640;DENYL 20MG CX 28 CAP
016641;DENYL 40MG CX 14 CAP
016730;ERIPAN 500MG CX 12 COMP
016731;ERIPAN 500MG CX 48 COMP
016720;ELPRAZOL 40MG CX 7 CAP
016721;ELPRAZOL 20MG FR 28 CAP
016789;FUMARATO DE CETOTIFENO SOL FR 30ML
016790;FUMARATO DE CETOTIFENO XPE FR 100ML
016950;LORATADINA XPE FR 100ML
016605;CLORIDRATO DE TETRACICLINA+ANFOTERICINA B 25/12,5MG CR
017084;NITRATO DE ISOCONAZOL 10MG CR VAG BG 40G+7APLIC
018999;VINERA CX 30 CAP
017276;SENAN CX 30 CAP
016569;CITALOPRAM 20MG CX 30 COMP
016465;BUTOVENT PULVINAL 200MCG X 100 DOS
016568;CIPROSTAT 50MG CX 20 COMP
017092;NOODIPINA 30MG CX 36 COMP
016617;COLCHIS 1MG CX 20 COMP
016690;DISERIM 2,5+1MG CX 10 COMP
016416;B-TABLOCK 5MG SOL OFT FR 5ML
016417;B-TABLOCK 5MG SOL OFT FR 10ML
016551;CICLOLATO 10MG SOL OFT FR 5ML
016552;CICLOMIDRIN 10MG SOL OFT FR 5ML
016912;LACRIBELL 1+3MG SOL OFT FR 15ML
016966;MAXIBELL 0,5+4MG SOL OFT FR 10ML
016970;MAXIFLOX SOL OFT FR 5ML
016971;MAXIFLOX POM OFT BG 3,5G
016972;MAXIFLOX-D SUS OFT FR 5ML
016973;MAXIFLOX-D POM OFT BG 3,5G
017075;NEPODEX SUS OFT FR 5ML
017076;NEPODEX POM OFT 3,5G
017095;NOSTIL 3MG SOL OFT FR 5ML
017107;OFTPRED 10MG SUS OFT FR 5ML
017131;OXINEST 4MG SOL OFT FR 10ML
017157;PILOCAN 2% SOL OFT FR 10ML
017158;PILOCAN 4% SOL OFT FR 10ML
017241;REGENCEL POM OFT 3,5G
018893;TOBRACIN 3MG SOL OFT FR 5ML
018894;TOBRACIN 3MG POM OFT BG 3,5G
018895;TOBRACIN-D 3+1MG SUS OFT FR 5ML
018896;TOBRACIN-D 3+1MG POM OFT BG 3,5G
017930;SINVASTATINA 5MG CX 30 COMP
017931;SINVASTATINA 10MG CX 10 COMP
017932;SINVASTATINA 10MG CX 30 COMP
017933;SINVASTATINA 20MG CX 10 COMP
017934;SINVASTATINA 20MG CX 30 COMP
016289;ALENDIL 70MG CX 8 COMP
017240;REDUCLIM 2,5G CX 28 COMP
017962;SULBACTAM+AMPICILINA 3G CX 20 FA
016778;FLUORURACILA 250MG INJ CX 10 FA
017022;MESNA 400MG INJ CX 10 AMP X 4ML
018171;CAPTOPRIL 12,5MG CX 30 COMP
018172;CAPTOPRIL 25MG CX 30 COMP
017183;PRAVASTATINA SODICA 10MG FR 30 COMP
017184;PRAVASTATINA SODICA 20MG FR 30 COMP
016744;FENOFIBRATO 200MG FR 30 CAP
017985;TARTARATO DE BRIMONIDINA 0,2% SOL FR 5ML
016375;NORDIPEN CLASSIC 5MG
016376;NORDIPEN CLASSIC 10MG
016377;NORDIPEN CLASSIC 15MG
016378;NORDIPEN GRAPHIC 5MG
016379;NORDIPEN GRAPHIC 10MG
016380;NORDIPEN GRAPHIC 15MG
016381;NORDI PENMATE CLASSIC
016382;NORDI PENMATE GRAPHIC
016384;NORDIFINE 30 G X 12MM (+8% IPI)
016385;APRACUR DISPLAY 25 BL X 4 COMP
016773;FLUMAZEN 0,5MG INJ CX 5 AMP
017040;MIDAZOLAN 15MG CX 5 AMP
016291;ALERGOLON 4MG CX 21 COMP
017998;TEOMUC 25MG XPE PED X120ML
017951;SPIROCTAN 25MG CX 30 COMP
016765;FLOGORAL SPRAY FR 30ML SB CEREJA
016967;MAXICALC 500MG X 60 COMP
016968;MAXICALC D-200 X 60 COMP
016969;MAXICALC D-400 X 60 COMP
016958;MAL DEXCLORFENIRAMINA SOL OR FR 120ML+CM
016689;DIP BETAMETASONA+SULF GENTAMICINA CREME DERM BG 30G
015106;DIP BETAMETASONA+SULF GENTAMICINA POM DERM BG 30G
016934;LISINOPRIL 5MG CX 10 COMP
016935;LISINOPRIL 5MG CX 30 COMP
016936;LISINOPRIL 10MG CX 10 COMP
016937;LISINOPRIL 10MG CX 30 COMP
016938;LISINOPRIL 20MG CX 10 COMP
016939;LISINOPRIL 20MG CX 30 COMP
016959;MAL DEXCLORFENIRAMINA+BETAMETASONA XPE FR 120ML+CM
016268;ACICLOVIR 200MG CX 25 COMP
016595;CLORIDRATO DE FLUOXETINA 20MG CX 10 CAP
016951;LORATADINA 10MG CX 7 COMP
016878;INJEFLEX 400+10MG INJ CX 10 AMP
016608;CLORIDRATO DE VERAPAMIL 80MG CX 30 COMP
017154;PEPTOPANCREASI SOL FR 100ML
017381;BESILATO DE ANLODIPINO 5MG CX 20 COMP
016435;BESILATO DE ANLODIPINO 5MG CX 30 COMP
